Latitude,Longitude,Total Deaths,Total Damages ('000 US$),Dis Mag Value
0,0,143.0,0.0,0.0
0,0,14.0,250000.0,11670.0
0,0,1.0,2750.0,0.0
0,0,0.0,52900.0,0.0
0,0,3.0,3000.0,0.0
0,0,30.0,0.0,0.0
0,0,5.0,55115.0,3985.0
0,0,587.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,18.0,0.0,0.0
0,0,100.0,0.0,0.0
12.5 N,86.7 W,1.0,0.0,0.0
51.153 N,5.798 E,0.0,0.0,6.0
0,0,0.0,27600.0,0.0
0,0,0.0,0.0,0.0
0,0,56.0,6200.0,0.0
0,0,640.0,0.0,0.0
0,0,0.0,51500.0,0.0
0,0,0.0,100000.0,0.0
0,0,0.0,0.0,0.0
29.3 N,66.7 E,4.0,0.0,6.0
33.377 N,71.317 E,36.0,0.0,6.0
0,0,1334.0,1000000.0,19409.0
0,0,112.0,230.0,137600.0
0,0,12.0,10000.0,400.0
0,0,57.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,690.0,0.0,0.0
0,0,0.0,250000.0,0.0
14 N,121 E,0.0,0.0,0.0
0,0,11.0,0.0,205.0
0,0,70.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,19.0,0.0,0.0
0,0,0.0,0.0,0.0
-4.08,145.037,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,35.0,0.0,0.0
0,0,18.0,200000.0,7910.0
0,0,0.0,0.0,0.0
0,0,0.0,48100.0,0.0
0,0,0.0,2600.0,0.0
0,0,20.0,95400.0,0.0
42.851 N,139.197 E,239.0,1000000.0,8.0
12.982 N,144.801 E,0.0,120000.0,8.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,407.0,1000000.0,625200.0
43.300 N,143.691 E,2.0,358000.0,8.0
0,0,1048.0,200000.0,373.0
11.652 S,76.530 W,6.0,0.0,6.0
5.889 S,146.202 E,53.0,5000.0,7.0
0,0,125.0,34000.0,23270.0
0,0,2.0,50000.0,0.0
0,0,8.0,310.0,13960.0
0,0,10.0,500000.0,0.0
0,0,8.0,625000.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,5165.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,35.0
0,0,21.0,100000.0,241.0
0,0,4.0,600000.0,0.0
0,0,4.0,150000.0,0.0
0,0,0.0,37000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
37.589 N,21.391 E,1.0,0.0,5.0
38.224 N,21.756 E,0.0,0.0,5.0
0,0,1.0,790.0,0.0
0,0,4.0,120.0,180.0
0,0,0.0,0.0,185.0
0,0,1.0,6000.0,130.0
0,0,2.0,800.0,102.0
0,0,0.0,0.0,93.0
0,0,0.0,195000.0,83.0
0,0,39.0,57600.0,0.0
0,0,374.0,56700.0,6650.0
0,0,13.0,0.0,0.0
0,0,1.0,0.0,0.0
6.3 S,106 E,2.0,0.0,0.0
0,0,72.0,0.0,4050.0
0,0,59.0,19301.0,19200.0
16.40 N,74.20 E,9748.0,280000.0,6.0
18.120 N,76.533 E,0.0,0.0,5.0
0,0,35.0,0.0,0.0
0,0,260.0,500000.0,0.0
0,0,0.0,0.0,0.0
0,0,175.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,61.0,100000.0,120.0
0,0,125.0,0.0,200.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,827.0,7000000.0,80937.0
0,0,3.0,38000.0,0.0
0,0,0.0,15000.0,0.0
30.149 N,50.814 E,24.0,0.0,6.0
32.104 N,60.088 E,0.0,0.0,5.0
0,0,4.0,17300.0,0.0
0,0,370.0,209000.0,0.0
0,0,9.0,11000.0,0.0
0,0,18.0,0.0,0.0
32.75 N,130.3 E,1.0,0.0,0.0
0,0,56.0,210000.0,0.0
0,0,48.0,1300000.0,180.0
0,0,47.0,450000.0,0.0
0,0,27.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,36532.0,213200.0
0,0,11.0,108700.0,258.0
0,0,32.0,29393.0,0.0
0,0,8.0,302151.0,93.0
0,0,0.0,0.0,24700.0
0,0,65.0,0.0,0.0
0,0,6.0,4600.0,125.0
0,0,0.0,10000.0,0.0
0,0,0.0,0.0,259.0
0,0,0.0,0.0,185.0
0,0,0.0,0.0,130.0
0,0,0.0,0.0,161.0
0,0,0.0,2500.0,0.0
16.755 N,98.717 W,0.0,0.0,7.0
0,0,45.0,0.0,8000.0
0,0,30.0,0.0,136.0
0,0,7.0,1670000.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,200.0
0,0,7.0,10000.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,72.0,0.0,0.0
0,0,30.0,0.0,103800.0
0,0,37.0,0.0,97.0
0,0,1.0,53000.0,460.0
0,0,0.0,3000.0,0.0
28.723 N,82.280 E,0.0,0.0,5.0
0,0,28.0,0.0,0.0
0,0,36.0,0.0,0.0
0,0,22.0,0.0,0.0
0,0,609.0,0.0,0.0
0,0,15.0,0.0,3895.0
0,0,0.0,0.0,0.0
0,0,80.0,0.0,0.0
13.3 N,123.7 E,79.0,488.0,0.0
0,0,23.0,37000.0,23140.0
0,0,25.0,0.0,360.0
0,0,21.0,0.0,0.0
0,0,2.0,442.0,180.0
0,0,124.0,188000.0,105.0
0,0,311.0,50000.0,210.0
0,0,1.0,2000.0,0.0
0,0,52.0,17000.0,120.0
0,0,5.0,2600.0,0.0
0,0,28.0,40000.0,0.0
0,0,15.0,1500.0,83.0
0,0,0.0,2500.0,0.0
0,0,6.0,110000.0,304.0
0,0,14.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,13.0,0.0,0.0
4.967 S,104.302 E,207.0,170476.0,7.0
29.096 N,52.617 E,3.0,0.0,6.0
0,0,10.0,5000.0,70.0
0,0,3.0,90000.0,0.0
1.015 N,127.733 E,7.0,0.0,7.0
8.1 S,112.9 E,7.0,0.0,0.0
0,0,4.0,1900.0,0.0
30.853 N,60.596 E,9.0,1400.0,6.0
0,0,111.0,36000.0,0.0
0,0,200.0,10000.0,250.0
0,0,12.0,200.0,45.0
0,0,0.0,0.0,284.0
0,0,240.0,0.0,150.0
0,0,2.0,135400.0,225.0
0,0,0.0,2000.0,0.0
0,0,52.0,50000.0,299.0
0,0,4.0,0.0,0.0
0,0,15.0,0.0,110.0
0,0,62.0,2400.0,55.0
0,0,1.0,1000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
-10.199,160.855,1.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,50.0,0.0,0.0
0,0,13.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,237.0,0.0,0.0
38.465,68.694,274.0,24800.0,5.0
0,0,52.0,423000.0,0.0
0,0,13.0,0.0,0.0
0,0,751.0,21000.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,0.0,0.0,500.0
0,0,34.0,0.0,0.0
0,0,31.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,17.0,640000.0,1200.0
0,0,46.0,0.0,0.0
0,0,458.0,452000.0,120.0
0,0,10.0,0.0,0.0
0,0,156.0,0.0,0.0
0,0,27.0,0.0,0.0
37.036,-121.88,62.0,5600000.0,7.0
19.362,-155.083,5.0,0.0,6.0
0,0,51.0,7000000.0,0.0
0,0,0.0,500000.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,84.0,0.0,0.0
0,0,23.0,380000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
11.038,-68.27,0.0,0.0,5.0
0,0,37.0,0.0,0.0
0,0,0.0,21800.0,0.0
0,0,104.0,0.0,0.0
0,0,104.0,0.0,0.0
0,0,0.0,15500.0,0.0
0,0,25.0,33000.0,200.0
0,0,38.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,15.0,100000.0,0.0
0,0,13.0,500000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
5.041 N,32.109 E,0.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,3.0,45000.0,86750.0
0,0,0.0,50000.0,0.0
0,0,0.0,0.0,0.0
45.841,26.668,4.0,0.0,7.0
47.892,85.12,1.0,0.0,7.0
47.949,84.958,0.0,0.0,6.0
40.854,73.553,0.0,0.0,5.0
0,0,14.0,118600.0,71510.0
0,0,5.0,59300.0,431600.0
0,0,43.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,5000.0,0.0
0,0,0.0,5000.0,0.0
0,0,0.0,1739.0,0.0
0,0,0.0,0.0,113.0
0,0,36.0,50000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,2400.0,0.0
0,0,1.0,2500.0,0.0
0,0,0.0,0.0,113.0
0,0,37.0,242800.0,127700.0
0,0,51.0,150000.0,20700.0
0,0,18.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,183.0,280.0,0.0
0,0,200.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,0.0,0.0,0.0
5.345 N,31.908 E,0.0,0.0,7.0
0,0,197.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,24.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,35000.0,0.0
34.140 N,117.70 W,0.0,12700.0,6.0
37.885 N,121.983 W,0.0,0.0,4.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,40000.0,-30.0
0,0,11.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,35.0,0.0,0.0
0,0,79.0,0.0,0.0
0,0,74.0,0.0,0.0
0,0,82.0,725.0,13950.0
0,0,19.0,0.0,0.0
0,0,68.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,200.0,0.0,0.0
15.465 S,166.385 E,0.0,0.0,7.0
18.318 S,168.063 E,0.0,0.0,7.0
15.319 S,167.396 E,0.0,0.0,7.0
0,0,8.0,200000.0,0.0
0,0,0.0,766100.0,0.0
0,0,0.0,1000000.0,0.0
0,0,2.0,393000.0,0.0
26.390 S,27.349 E,10.0,0.0,4.0
0,0,0.0,1000000.0,0.0
0,0,23.0,0.0,0.0
0,0,85.0,0.0,0.0
0,0,0.0,0.0,0.0
42.15,42.44,270.0,1700000.0,7.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,41.0,24000.0,0.0
35.883,70.423,3.0,0.0,7.0
0,0,38.0,3200.0,30960.0
0,0,33.0,1000000.0,0.0
0,0,32.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,155.0,0.0,0.0
60.7,167.2,0.0,0.0,7.0
37.457,68.273,1.0,0.0,5.0
0,0,50.0,0.0,0.0
0,0,2.0,22000.0,61650.0
0,0,0.0,2000000.0,50000.0
0,0,39.0,0.0,0.0
0,0,1262.0,0.0,0.0
0,0,16.0,0.0,0.0
0,0,38.0,8323.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,1478.0,70.0
0,0,42.0,25000.0,40170.0
0,0,1.0,0.0,100.0
0,0,33.0,0.0,0.0
0,0,290.0,0.0,0.0
0,0,284.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,0.0,30000.0,0.0
34.10 N,118.09 W,2.0,33500.0,6.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,18.0,1500000.0,160.0
0,0,2.0,0.0,160.0
0,0,2.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,26.0,2500000.0,0.0
0,0,0.0,1000000.0,3237.0
0,0,0.0,335000.0,0.0
0,0,17.0,30000.0,0.0
0,0,0.0,0.0,0.0
0,0,15.0,850000.0,0.0
0,0,18.0,0.0,0.0
0,0,21.0,5000.0,1000.0
0,0,136.0,38500.0,0.0
0,0,17.0,9500.0,0.0
0,0,21.0,0.0,0.0
0,0,251.0,1000.0,70.0
0,0,8.0,0.0,0.0
0,0,13.0,278000.0,167.0
13.887 N,44.068 E,10.0,0.0,4.0
0,0,0.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,500.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,5000000.0,0.0
39.710 N,39.605 E,653.0,750000.0,7.0
41.019 N,72.429 E,9.0,0.0,6.0
0,0,200.0,0.0,0.0
0,0,31.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,30.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,243.0,24100.0,0.0
0,0,1346.0,300000.0,0.0
0,0,261.0,0.0,0.0
0,0,8.0,35000.0,0.0
0,0,50.0,0.0,0.0
0,0,0.0,1600.0,144.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,161.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,113.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,27.0,0.0,0.0
0,0,0.0,0.0,0.0
40.415 N,124.603 W,0.0,75000.0,7.0
34.00 N ,118.15 W,1.0,100000.0,7.0
33.961,-116.32,0.0,100000.0,6.0
0,0,44.0,26500000.0,290.0
0,0,0.0,0.0,0.0
0,0,0.0,85000.0,10.0
0,0,0.0,90000.0,0.0
0,0,8.0,0.0,0.0
0,0,0.0,0.0,161.0
0,0,0.0,0.0,0.0
0,0,12.0,3000000.0,0.0
0,0,1.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,32.0,0.0,0.0
0,0,1.0,0.0,0.0
0,0,55.0,47700.0,569.0
0,0,14.0,400.0,0.0
0,0,17.0,18000.0,0.0
0,0,2.0,0.0,222.0
0,0,0.0,0.0,222.0
6.087 S,26.651 E,9.0,0.0,7.0
0,0,0.0,0.0,0.0
0,0,258.0,0.0,0.0
0,0,100.0,4500.0,95.0
0,0,5.0,149000.0,20200.0
0,0,5.0,70.0,1170.0
0,0,239.0,0.0,0.0
0,0,60.0,0.0,0.0
0,0,41.0,0.0,0.0
0,0,0.0,0.0,0.0
15.385 N,31.690 E,3.0,0.0,6.0
0,0,21.0,200.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,0.0,130.0
0,0,22.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,23.0,1261000.0,56410.0
0,0,0.0,2000.0,13000.0
0,0,4.0,106900.0,0.0
0,0,0.0,25070.0,0.0
0,0,4.0,319850.0,0.0
0,0,14.0,400100.0,0.0
0,0,0.0,99870.0,0.0
0,0,0.0,57.0,111.0
0,0,135.0,0.0,0.0
0,0,0.0,0.0,130.0
0,0,54.0,3510.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,80000.0,3050.0
0,0,5.0,159000.0,4260.0
0,0,0.0,0.0,100.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,7.0,125000.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,0.0,0.0,200.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
42.314,-122.01,2.0,7500.0,6.0
0,0,0.0,0.0,42380.0
0,0,48.0,12000000.0,445000.0
0,0,2.0,0.0,25230.0
0,0,43.0,100000.0,0.0
0,0,1.0,0.0,113.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,48.0,0.0,0.0
0,0,3.0,1000000.0,870.0
0,0,100.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,190000.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,270.0,5000000.0,0.0
0,0,0.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,64.0,10000.0,29440.0
0,0,130.0,15000.0,0.0
0,0,73.0,50000.0,130.0
0,0,4.0,6000.0,250.0
14.385 S,178.252 W,5.0,0.0,7.0
0,0,31.0,1500.0,61490.0
0,0,12.0,0.0,5890.0
0,0,7.0,0.0,200.0
0.34 N,30.12 E,60.0,30000000.0,7.0
0.593 N,30.037 E,7.0,70000.0,6.0
13.841 S,67.553 W,5.0,0.0,8.0
0,0,95.0,161000.0,165700.0
0,0,69.0,0.0,0.0
0,0,1174.0,1150000.0,0.0
0,0,100.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,31.0,0.0,5.0
0,0,44.0,0.0,0.0
0,0,0.0,0.0,0.0
37.0 N,67.0 E,160.0,0.0,6.0
0,0,24.0,0.0,4300.0
0,0,2.0,0.0,0.0
0,0,2.0,77600.0,140.0
32.956 S,151.228 E,0.0,0.0,5.0
0,0,22.0,0.0,0.0
0,0,5.0,0.0,0.0
0,0,0.0,0.0,44.0
0,0,0.0,0.0,0.0
0,0,1.0,0.0,150.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,190.0
0,0,22.0,0.0,65.0
0,0,12.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,61.0,0.0,0.0
0,0,40.0,2500.0,120.0
0,0,29.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,15.0,0.0,100.0
0,0,40.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,21000.0,0.0
0,0,0.0,70000.0,0.0
0,0,0.0,475000.0,0.0
0,0,0.0,0.0,0.0
0,0,22.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,0.0,3000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,59.0
22.52 N,118.7 E,1.0,0.0,7.0
20.485 N,109.406 E,0.0,0.0,6.0
36.028 N,100.104 E,0.0,0.0,6.0
0,0,1001.0,5460000.0,0.0
0,0,258.0,1810000.0,1015000.0
0,0,128.0,1000.0,1330000.0
0,0,41.0,95000.0,183800.0
0,0,41.0,12100.0,0.0
0,0,48.0,0.0,0.0
0,0,90.0,700000.0,0.0
0,0,74.0,700.0,74.0
0,0,47.0,96300.0,0.0
0,0,104.0,0.0,0.0
0,0,0.0,13755200.0,100.0
0,0,0.0,0.0,140000.0
0,0,101.0,200000.0,0.0
0,0,6.0,0.0,0.0
0,0,0.0,6700.0,80960.0
0,0,0.0,0.0,0.0
0,0,250.0,200000.0,68350.0
0,0,41.0,300.0,61220.0
0,0,54.0,36100.0,0.0
0,0,10.0,0.0,0.0
0,0,354.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,60.0
0,0,4.0,0.0,18.0
0,0,2.0,1000000.0,220.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,2.0,350000.0,220.0
0,0,0.0,18700.0,150.0
0,0,7.0,98000.0,104.0
0,0,1.0,0.0,0.0
0,0,1.0,84000.0,100.0
0,0,0.0,28000.0,0.0
0,0,2.0,200.0,0.0
0,0,0.0,5500.0,11.0
0,0,5.0,4000.0,0.0
0,0,6.0,100000.0,0.0
0,0,20.0,3100.0,100.0
0,0,6.0,0.0,160.0
0,0,50.0,0.0,160.0
0,0,50.0,0.0,44.0
0,0,400.0,175000.0,16082.0
0,0,172.0,0.0,100.0
0,0,120.0,0.0,-4.0
0,0,350.0,0.0,0.0
0,0,525.0,800000.0,96.0
0,0,50.0,0.0,0.0
0,0,0.0,400.0,0.0
0,0,13.0,0.0,0.0
0,0,0.0,500.0,0.0
0,0,92.0,3000.0,0.0
0,0,86.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,42.0,0.0,0.0
0,0,2.0,0.0,0.0
0,0,16.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2.0,100000.0,0.0
0,0,0.0,89500.0,1000.0
0,0,0.0,0.0,2210.0
0,0,0.0,73300.0,0.0
23.34 S,70.36 W,3.0,1660.0,8.0
0,0,2.0,10000.0,0.0
0,0,28.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,0.0,240.0,0.0
21.966 N,99.196 E,11.0,36100.0,7.0
25.9 N,102.2 E,46.0,80000.0,6.0
36.443 N,103.105 E,14.0,0.0,6.0
0,0,120.0,0.0,0.0
0,0,1437.0,6720000.0,1668000.0
0,0,61.0,0.0,8900.0
0,0,37.0,0.0,0.0
0,0,445.0,87000.0,0.0
0,0,29.0,0.0,0.0
0,0,0.0,12800.0,200000.0
0,0,26.0,160000.0,0.0
0,0,152.0,120200.0,0.0
0,0,150.0,0.0,0.0
0,0,15.0,0.0,0.0
0,0,10.0,729600.0,52910.0
0,0,38.0,100000.0,130.0
0,0,266.0,200000.0,0.0
36.0 N,65.0 E ,0.0,0.0,0.0
0,0,70.0,0.0,9.0
0,0,7.0,0.0,0.0
0,0,1.0,140000.0,0.0
0,0,1.0,131000.0,0.0
0,0,4.0,205300.0,330400.0
0,0,0.0,46700.0,222.0
0,0,6.0,47000.0,120.0
0,0,9.0,0.0,0.0
0,0,0.0,9333.0,100.0
0,0,0.0,39200.0,100.0
0,0,0.0,317300.0,160.0
0,0,0.0,5000.0,0.0
0,0,0.0,66000.0,153.0
0,0,65.0,0.0,56000.0
0,0,11.0,0.0,21.0
0,0,4071.0,0.0,0.0
0,0,64.0,0.0,0.0
0,0,33.0,10000.0,69100.0
0,0,22.0,0.0,0.0
0,0,525.0,0.0,153.0
0,0,24.0,0.0,65.0
0,0,200.0,0.0,4.0
0,0,20.0,0.0,0.0
0,0,60.0,0.0,0.0
0,0,17.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,40.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,49.0,0.0,0.0
0,0,96.0,0.0,0.0
0,0,7.0,0.0,4758.0
0,0,0.0,100.0,0.0
0,0,48.0,68000.0,0.0
25.04 N,102.41 E,309.0,506000.0,7.0
40.774 N,109.661 E,18.0,0.0,6.0
39.28 N ,76.44 E,26.0,24000.0,7.0
26.51 N,100.16 E,0.0,0.0,6.0
0,0,20.0,0.0,0.0
0,0,2775.0,12600000.0,0.0
0,0,1200.0,6314500.0,0.0
0,0,56.0,0.0,0.0
0,0,226.0,0.0,0.0
0,0,23.0,0.0,0.0
0,0,2.0,48000.0,0.0
0,0,44.0,72000.0,139.0
0,0,197.0,1500000.0,120.0
0,0,226.0,0.0,0.0
0,0,6.0,0.0,0.0
0,0,96.0,0.0,0.0
0,0,36.0,0.0,0.0
0,0,28.0,0.0,0.0
0,0,378.0,0.0,0.0
0,0,103.0,160000.0,12110.0
-30.933,-71.22,8.0,48000.0,7.0
0,0,22.0,182400.0,0.0
0,0,300.0,1027400.0,0.0
0,0,420.0,1251200.0,0.0
0,0,40.0,1000.0,29000.0
0,0,65.0,579700.0,0.0
0,0,29.0,16300.0,0.0
0,0,30.0,155000.0,0.0
0,0,140.0,2700000.0,180.0
0,0,7.0,330000.0,130.0
33.825 N,59.809 E,5.0,10.0,6.0
0,0,40.0,0.0,71.0
0,0,30.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
41.101,45.14,0.0,33333.0,4.0
0,0,4.0,8000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,1000.0
0,0,2.0,6700.0,2500.0
0,0,19.0,0.0,0.0
0,0,3.0,175000.0,0.0
0,0,11.0,25000.0,0.0
0,0,0.0,0.0,0.0
0,0,21.0,0.0,0.0
0,0,47.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,2274.0,0.0,0.0
0,0,15.0,0.0,75.0
22.212 N,92.702 E,23.0,0.0,6.0
0,0,79.0,229000.0,1200.0
0,0,111.0,0.0,250.0
0,0,188.0,0.0,150.0
0,0,33.0,0.0,0.0
0,0,64.0,0.0,0.0
0,0,11.0,0.0,0.0
0,0,100.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,5.0,33000.0,0.0
0,0,0.0,0.0,0.0
0,0,40.0,35000.0,689100.0
0,0,16.0,35000.0,365800.0
0,0,6.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,20.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,70.0,0.0,0.0
0,0,3.0,0.0,0.0
0,0,1.0,10000.0,0.0
0,0,4.0,120000.0,0.0
0,0,0.0,0.0,0.0
0,0,0.0,68500.0,0.0
0,0,0.0,0.0,0.0
0,0,4.0,0.0,0.0
0,0,10.0,0.0,0.0
0,0,40.0,0.0,0.0
39.474 N,76.998 E E,12.0,0.0,6.0
39.3 N,76.5 E,9.0,0.0,7.0
39.422 N,76.839 E,2.0,0.0,5.0
39.527 N,76.941 E,9.0,0.0,6.0
0,0,164.0,0.0,0.0
0,0,63.0,0.0,0.0
0,0,110.0,0.0,0.0
0,0,79.0,0.0,0.0
0,0,24.0,29000.0,0.0
0,0,0.0,0.0,0.0
0,0,16.0,0.0,36.0
0,0,0.0,169100.0,60000.0
0,0,49.0,0.0,0.0
0,0,60.0,0.0,0.0
41.083,114.5,49.0,285500.0,6.0
37.106,70.11,4700.0,10000.0,7.0
0,0,3656.0,30000000.0,250000.0
37.075,70.089,2323.0,10000.0,6.0
0,0,30.0,0.0,0.0
0,0,173.0,0.0,0.0
0,0,12.0,0.0,0.0
0,0,115.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,19.0,1100000.0,35000.0
0,0,0.0,120.0,0.0
0,0,2.0,61300.0,0.0
0,0,2.0,100000.0,0.0
0,0,1.0,0.0,0.0
0,0,0.0,0.0,100000.0
0,0,14.0,100000.0,1000.0
0,0,1.0,122700.0,0.0
46.245,13.652,0.0,0.0,6.0
38.717,48.507,1.0,0.0,6.0
38.65,-28.626,10.0,72000.0,6.0
0,0,1.0,10000.0,0.0
0,0,78.0,0.0,0.0
0,0,0.0,0.0,0.0
0,0,26.0,0.0,0.0
0,0,1050.0,4300000.0,91120.0
0,0,19.0,0.0,150.0
